frame_id,device_timestamp_us,sdk_system_timestamp_us,host_receive_us,bytes,source_gap,soi,sender_accepts,trimmed_bytes,first_eoi_end,last_eoi_end
349,61550259095,1789006416667610,1789006416669131,74076,0,1,1,42266,42266,42266
350,61550292404,1789006416701350,1789006416702891,74076,0,1,1,42251,42251,42251
351,61550325713,1789006416734292,1789006416736104,74076,0,1,1,42251,42251,42251
352,61550359021,1789006416767647,1789006416769157,74076,0,1,1,43014,43014,43014
353,61550392330,1789006416800914,1789006416803213,74076,0,1,1,42241,42241,42241
354,61550425638,1789006416834234,1789006416835751,74076,0,1,1,42259,42259,42259
355,61550458947,1789006416867521,1789006416869133,74076,0,1,1,43073,43073,43073
356,61550492256,1789006416901301,1789006416903438,74076,0,1,1,43051,43051,43051
357,61550525564,1789006416934099,1789006416935454,74076,0,1,1,42280,42280,42280
358,61550558873,1789006416967444,1789006416968892,74076,0,1,1,42310,42310,42310
359,61550592181,1789006417001026,1789006417002882,74076,0,1,1,43182,43182,43182
360,61550625490,1789006417035962,1789006417036288,74076,0,1,1,42026,42026,42026
361,61550658799,1789006417067412,1789006417068815,74076,0,1,1,42205,42205,42205
362,61550692107,1789006417100746,1789006417102090,74076,0,1,1,43160,43160,43160
363,61550725416,1789006417134587,1789006417137105,74076,0,1,1,42083,42083,42083
364,61550758724,1789006417167401,1789006417168781,74076,0,1,1,42054,42054,42054
365,61550792033,1789006417200614,1789006417202242,74076,0,1,1,43102,43102,43102
366,61550825342,1789006417234388,1789006417236036,74076,0,1,1,43009,43009,43009
367,61550858650,1789006417267306,1789006417268714,74076,0,1,1,42189,42189,42189
368,61550891959,1789006417300588,1789006417302163,74076,0,1,1,42178,42178,42178
369,61550925267,1789006417334310,1789006417336424,74076,0,1,1,42175,42175,42175
370,61550958576,1789006417367176,1789006417368623,74076,0,1,1,42986,42986,42986
371,61550991885,1789006417400492,1789006417401960,74076,0,1,1,41993,41993,41993
372,61551025193,1789006417434191,1789006417435957,74076,0,1,1,42923,42923,42923
373,61551058502,1789006417467101,1789006417468678,74076,0,1,1,42186,42186,42186
374,61551091810,1789006417500410,1789006417501902,74076,0,1,1,42847,42847,42847
375,61551125119,1789006417533668,1789006417535752,74076,0,1,1,42202,42202,42202
376,61551158428,1789006417567076,1789006417568470,74076,0,1,1,42929,42929,42929
377,61551191736,1789006417600339,1789006417601927,74076,0,1,1,42668,42668,42668
378,61551225045,1789006417633988,1789006417636348,74076,0,1,1,42878,42878,42878
379,61551258353,1789006417667214,1789006417671564,74076,0,1,1,42859,42859,42859
380,61551291662,1789006417700255,1789006417701902,74076,0,1,1,42920,42920,42920
381,61551324971,1789006417733499,1789006417735116,74076,0,1,1,42233,42233,42233
382,61551358279,1789006417766773,1789006417768188,74076,0,1,1,42234,42234,42234
383,61551391588,1789006417800058,1789006417801699,74076,0,1,1,42695,42695,42695
384,61551424896,1789006417833457,1789006417835656,74076,0,1,1,42790,42790,42790
385,61551458205,1789006417866828,1789006417868249,74076,0,1,1,42832,42832,42832
386,61551491514,1789006417900093,1789006417901449,74076,0,1,1,42860,42860,42860
387,61551524822,1789006417933409,1789006417935014,74076,0,1,1,42220,42220,42220
388,61551558131,1789006417966657,1789006417968247,74076,0,1,1,42184,42184,42184
389,61551591439,1789006417999819,1789006418001563,74076,0,1,1,42121,42121,42121
390,61551624748,1789006418033346,1789006418035631,74076,0,1,1,42843,42843,42843
391,61551658057,1789006418066651,1789006418068124,74076,0,1,1,42125,42125,42125
392,61551691365,1789006418099935,1789006418101331,74076,0,1,1,42124,42124,42124
393,61551724674,1789006418133750,1789006418135811,74076,0,1,1,42949,42949,42949
394,61551757982,1789006418166891,1789006418168693,74076,0,1,1,42754,42754,42754
395,61551791291,1789006418199845,1789006418201259,74076,0,1,1,42753,42753,42753
396,61551824600,1789006418233184,1789006418234752,74076,0,1,1,42102,42102,42102
397,61551857908,1789006418267017,1789006418268732,74076,0,1,1,43106,43106,43106
398,61551891217,1789006418299852,1789006418301209,74076,0,1,1,42910,42910,42910
399,61551924525,1789006418333069,1789006418335557,74076,0,1,1,42728,42728,42728
400,61551957834,1789006418366936,1789006418368485,74076,0,1,1,42078,42078,42078
401,61551991143,1789006418399716,1789006418401223,74076,0,1,1,42856,42856,42856
402,61552024451,1789006418433026,1789006418434254,74076,0,1,1,42223,42223,42223
403,61552057760,1789006418466750,1789006418468779,74076,0,1,1,42777,42777,42777
404,61552091068,1789006418499735,1789006418501158,74076,0,1,1,42096,42096,42096
405,61552124377,1789006418532861,1789006418534472,74076,0,1,1,42202,42202,42202
406,61552157686,1789006418566271,1789006418567762,74076,0,1,1,42216,42216,42216
407,61552190994,1789006418599585,1789006418601236,74076,0,1,1,42166,42166,42166
408,61552224303,1789006418632853,1789006418634377,74076,0,1,1,42243,42243,42243
409,61552257611,1789006418666659,1789006418668403,74076,0,1,1,42707,42707,42707
410,61552290920,1789006418699502,1789006418702827,74076,0,1,1,42721,42721,42721
411,61552324229,1789006418732738,1789006418734180,74076,0,1,1,42141,42141,42141
412,61552357537,1789006418766117,1789006418767745,74076,0,1,1,41877,41877,41877
413,61552390846,1789006418799451,1789006418801022,74076,0,1,1,42930,42930,42930
414,61552424154,1789006418832756,1789006418834219,74076,0,1,1,42263,42263,42263
415,61552457463,1789006418866344,1789006418868532,74076,0,1,1,42961,42961,42961
416,61552490772,1789006418899420,1789006418900967,74076,0,1,1,42789,42789,42789
417,61552524080,1789006418932658,1789006418934320,74076,0,1,1,42269,42269,42269
418,61552557389,1789006418966282,1789006418968324,74076,0,1,1,42562,42562,42562
419,61552590697,1789006418999556,1789006419000927,74076,0,1,1,42687,42687,42687
420,61552624006,1789006419032602,1789006419034216,74076,0,1,1,42083,42083,42083
421,61552657315,1789006419066227,1789006419068000,74076,0,1,1,42837,42837,42837
422,61552690623,1789006419099332,1789006419100816,74076,0,1,1,42147,42147,42147
423,61552723932,1789006419132527,1789006419134025,74076,0,1,1,42857,42857,42857
424,61552757240,1789006419165827,1789006419167256,74076,0,1,1,42138,42138,42138
425,61552790549,1789006419199109,1789006419200635,74076,0,1,1,42658,42658,42658
426,61552823858,1789006419232466,1789006419234076,74076,0,1,1,42102,42102,42102
427,61552857166,1789006419265733,1789006419267245,74076,0,1,1,42167,42167,42167
428,61552890475,1789006419299274,1789006419301105,74076,0,1,1,42793,42793,42793
429,61552923783,1789006419332372,1789006419333828,74076,0,1,1,42869,42869,42869
430,61552957092,1789006419365660,1789006419367224,74076,0,1,1,42878,42878,42878
431,61552990401,1789006419399354,1789006419401458,74076,0,1,1,42180,42180,42180
432,61553023709,1789006419432339,1789006419433890,74076,0,1,1,42263,42263,42263
433,61553057018,1789006419465614,1789006419467114,74076,0,1,1,42133,42133,42133
434,61553090326,1789006419499318,1789006419501247,74076,0,1,1,42911,42911,42911
435,61553123635,1789006419532137,1789006419533785,74076,0,1,1,42180,42180,42180
436,61553156944,1789006419565538,1789006419567166,74076,0,1,1,42188,42188,42188
437,61553190252,1789006419599335,1789006419601341,74076,0,1,1,42225,42225,42225
438,61553223561,1789006419632183,1789006419633625,74076,0,1,1,42963,42963,42963
439,61553256869,1789006419665439,1789006419666958,74076,0,1,1,42286,42286,42286
440,61553290178,1789006419699260,1789006419700706,74076,0,1,1,42218,42218,42218
441,61553323487,1789006419732087,1789006419733429,74076,0,1,1,42921,42921,42921
442,61553356795,1789006419765377,1789006419766691,74076,0,1,1,42195,42195,42195
443,61553390104,1789006419798728,1789006419800164,74076,0,1,1,42161,42161,42161
444,61553423412,1789006419831982,1789006419833506,74076,0,1,1,42200,42200,42200
445,61553456721,1789006419865253,1789006419866656,74076,0,1,1,42853,42853,42853
446,61553490030,1789006419899149,1789006419900588,74076,0,1,1,42862,42862,42862
447,61553523338,1789006419931880,1789006419933438,74076,0,1,1,43032,43032,43032
448,61553556647,1789006419965240,1789006419966652,74076,0,1,1,42254,42254,42254
449,61553589955,1789006419999034,1789006420000746,74076,0,1,1,42190,42190,42190
450,61553623264,1789006420031832,1789006420033400,74076,0,1,1,42194,42194,42194
451,61553656573,1789006420065177,1789006420066525,74076,0,1,1,42845,42845,42845
452,61553689881,1789006420098951,1789006420100717,74076,0,1,1,42273,42273,42273
453,61553723190,1789006420131750,1789006420133268,74076,0,1,1,42304,42304,42304
454,61553756498,1789006420165224,1789006420166669,74076,0,1,1,42228,42228,42228
455,61553789807,1789006420198681,1789006420199946,74076,0,1,1,42160,42160,42160
456,61553823116,1789006420231645,1789006420233155,74076,0,1,1,42862,42862,42862
457,61553856424,1789006420265257,1789006420266600,74076,0,1,1,42191,42191,42191
458,61553889733,1789006420298426,1789006420300236,74076,0,1,1,42102,42102,42102
459,61553923041,1789006420331626,1789006420333117,74076,0,1,1,42877,42877,42877
460,61553956350,1789006420365186,1789006420366513,74076,0,1,1,42881,42881,42881
461,61553989659,1789006420398275,1789006420400335,74076,0,1,1,42837,42837,42837
462,61554022967,1789006420431816,1789006420433569,74076,0,1,1,42904,42904,42904
463,61554056276,1789006420464866,1789006420466133,74076,0,1,1,42180,42180,42180
464,61554089584,1789006420498615,1789006420500113,74076,0,1,1,42993,42993,42993
465,61554122893,1789006420532029,1789006420533463,74076,0,1,1,42953,42953,42953
466,61554156202,1789006420564764,1789006420566304,74076,0,1,1,42752,42752,42752
467,61554189510,1789006420598146,1789006420599522,74076,0,1,1,42685,42685,42685
468,61554222819,1789006420632214,1789006420633764,74076,0,1,1,42309,42309,42309
469,61554256127,1789006420664707,1789006420666280,74076,0,1,1,42741,42741,42741
470,61554289436,1789006420698147,1789006420699502,74076,0,1,1,42179,42179,42179
471,61554322745,1789006420731356,1789006420733774,74076,0,1,1,42781,42781,42781
472,61554356053,1789006420764583,1789006420766223,74076,0,1,1,42950,42950,42950
473,61554389362,1789006420797971,1789006420799306,74076,0,1,1,42234,42234,42234
474,61554422670,1789006420831327,1789006420833486,74076,0,1,1,42115,42115,42115
475,61554455979,1789006420864683,1789006420866058,74076,0,1,1,42215,42215,42215
476,61554489288,1789006420897974,1789006420899330,74076,0,1,1,41905,41905,41905
477,61554522596,1789006420931230,1789006420933297,74076,0,1,1,42314,42314,42314
478,61554555905,1789006420964393,1789006420966245,74076,0,1,1,42132,42132,42132
479,61554589213,1789006420997716,1789006420999225,74076,0,1,1,42297,42297,42297
480,61554622522,1789006421031543,1789006421033215,74076,0,1,1,42099,42099,42099
481,61554655831,1789006421064404,1789006421066156,74076,0,1,1,42870,42870,42870
482,61554689139,1789006421097876,1789006421099206,74076,0,1,1,43033,43033,43033
483,61554722448,1789006421131051,1789006421133163,74076,0,1,1,42289,42289,42289
484,61554755756,1789006421164383,1789006421165838,74076,0,1,1,42230,42230,42230
485,61554789065,1789006421197698,1789006421199231,74076,0,1,1,42805,42805,42805
486,61554822374,1789006421231323,1789006421233379,74076,0,1,1,42900,42900,42900
487,61554855682,1789006421264267,1789006421266024,74076,0,1,1,42888,42888,42888
488,61554888991,1789006421297701,1789006421299482,74076,0,1,1,42216,42216,42216
489,61554922299,1789006421330922,1789006421332741,74076,0,1,1,42301,42301,42301
490,61554955608,1789006421364230,1789006421365992,74076,0,1,1,42111,42111,42111
491,61554988917,1789006421397564,1789006421399339,74076,0,1,1,42785,42785,42785
492,61555022225,1789006421431280,1789006421433375,74076,0,1,1,42895,42895,42895
493,61555055534,1789006421464299,1789006421465765,74076,0,1,1,42225,42225,42225
494,61555088842,1789006421497601,1789006421498831,74076,0,1,1,42892,42892,42892
495,61555122151,1789006421531215,1789006421532708,74076,0,1,1,43009,43009,43009
496,61555155460,1789006421564556,1789006421566201,74076,0,1,1,43144,43144,43144
497,61555188768,1789006421597358,1789006421598609,74076,0,1,1,41997,41997,41997
498,61555222077,1789006421630716,1789006421632298,74076,0,1,1,42831,42831,42831
499,61555255385,1789006421664529,1789006421665916,74076,0,1,1,41929,41929,41929
500,61555288694,1789006421697461,1789006421698765,74076,0,1,1,42848,42848,42848
501,61555322003,1789006421730623,1789006421732451,74076,0,1,1,43013,43013,43013
502,61555355311,1789006421763876,1789006421765430,74076,0,1,1,42212,42212,42212
503,61555388620,1789006421797242,1789006421798532,74076,0,1,1,43043,43043,43043
504,61555421928,1789006421830933,1789006421832226,74076,0,1,1,42273,42273,42273
505,61555455237,1789006421864397,1789006421865990,74076,0,1,1,42775,42775,42775
506,61555488546,1789006421897328,1789006421898699,74076,0,1,1,42154,42154,42154
507,61555521854,1789006421930438,1789006421931856,74076,0,1,1,42965,42965,42965
508,61555555163,1789006421964129,1789006421966488,74076,0,1,1,42890,42890,42890
509,61555588471,1789006421997118,1789006421998551,74076,0,1,1,42293,42293,42293
510,61555621780,1789006422030359,1789006422031773,74076,0,1,1,42985,42985,42985
511,61555655089,1789006422064257,1789006422066514,74076,0,1,1,42111,42111,42111
512,61555688397,1789006422097194,1789006422098607,74076,0,1,1,42947,42947,42947
513,61555721706,1789006422130292,1789006422131686,74076,0,1,1,42268,42268,42268
514,61555755014,1789006422163900,1789006422165921,74076,0,1,1,42872,42872,42872
515,61555788323,1789006422196979,1789006422198422,74076,0,1,1,42894,42894,42894
516,61555821632,1789006422230300,1789006422231618,74076,0,1,1,42923,42923,42923
517,61555854940,1789006422264140,1789006422265629,74076,0,1,1,42273,42273,42273
518,61555888249,1789006422296910,1789006422298271,74076,0,1,1,42216,42216,42216
519,61555921557,1789006422330147,1789006422331528,74076,0,1,1,42179,42179,42179
520,61555954866,1789006422364150,1789006422365509,74076,0,1,1,42829,42829,42829
521,61555988175,1789006422396818,1789006422398200,74076,0,1,1,42273,42273,42273
522,61556021483,1789006422430138,1789006422431533,74076,0,1,1,42960,42960,42960
523,61556054792,1789006422463388,1789006422464982,74076,0,1,1,42768,42768,42768
524,61556088100,1789006422496768,1789006422498192,74076,0,1,1,42907,42907,42907
525,61556121409,1789006422530044,1789006422531384,74076,0,1,1,42790,42790,42790
526,61556154718,1789006422563279,1789006422564798,74076,0,1,1,43010,43010,43010
527,61556188026,1789006422596706,1789006422598164,74076,0,1,1,42156,42156,42156
528,61556221335,1789006422629906,1789006422631245,74076,0,1,1,43097,43097,43097
529,61556254643,1789006422663256,1789006422664817,74076,0,1,1,43031,43031,43031
530,61556287952,1789006422696975,1789006422698585,74076,0,1,1,42137,42137,42137
531,61556321261,1789006422729839,1789006422731183,74076,0,1,1,42203,42203,42203
532,61556354569,1789006422763228,1789006422764744,74076,0,1,1,42193,42193,42193
533,61556387878,1789006422797054,1789006422798499,74076,0,1,1,43002,43002,43002
534,61556421186,1789006422829803,1789006422831146,74076,0,1,1,42132,42132,42132
535,61556454495,1789006422863181,1789006422865685,74076,0,1,1,42840,42840,42840
536,61556487804,1789006422896926,1789006422898371,74076,0,1,1,42937,42937,42937
537,61556521112,1789006422929742,1789006422931173,74076,0,1,1,42262,42262,42262
538,61556554421,1789006422963020,1789006422964579,74076,0,1,1,43014,43014,43014
539,61556587729,1789006422996401,1789006422998425,74076,0,1,1,42169,42169,42169
540,61556621038,1789006423029631,1789006423031048,74076,0,1,1,42263,42263,42263
541,61556654347,1789006423063031,1789006423064472,74076,0,1,1,42947,42947,42947
542,61556687655,1789006423096631,1789006423098672,74076,0,1,1,42968,42968,42968
543,61556720964,1789006423129578,1789006423130916,74076,0,1,1,42819,42819,42819
544,61556754272,1789006423162928,1789006423164354,74076,0,1,1,42929,42929,42929
545,61556787581,1789006423196533,1789006423198588,74076,0,1,1,42757,42757,42757
546,61556820890,1789006423229558,1789006423231068,74076,0,1,1,43019,43019,43019
547,61556854198,1789006423262815,1789006423264085,74076,0,1,1,42031,42031,42031
548,61556887507,1789006423296557,1789006423298683,74076,0,1,1,42896,42896,42896
549,61556920815,1789006423329506,1789006423330825,74076,0,1,1,42063,42063,42063
550,61556954124,1789006423362693,1789006423364291,74076,0,1,1,42110,42110,42110
551,61556987433,1789006423396655,1789006423398200,74076,0,1,1,42941,42941,42941
552,61557020741,1789006423429421,1789006423431095,74076,0,1,1,42958,42958,42958
553,61557054050,1789006423462667,1789006423464260,74076,0,1,1,42946,42946,42946
554,61557087358,1789006423496014,1789006423497531,74076,0,1,1,42238,42238,42238
555,61557120667,1789006423529336,1789006423530610,74076,0,1,1,42808,42808,42808
556,61557153976,1789006423562592,1789006423564012,74076,0,1,1,42984,42984,42984
557,61557187284,1789006423595924,1789006423597330,74076,0,1,1,42069,42069,42069
558,61557220593,1789006423629258,1789006423630593,74076,0,1,1,43124,43124,43124
559,61557253901,1789006423662502,1789006423663887,74076,0,1,1,43024,43024,43024
560,61557287210,1789006423695866,1789006423697353,74076,0,1,1,43058,43058,43058
561,61557320519,1789006423729361,1789006423731112,74076,0,1,1,42816,42816,42816
562,61557353827,1789006423762367,1789006423763796,74076,0,1,1,42779,42779,42779
563,61557387136,1789006423795767,1789006423797293,74076,0,1,1,42888,42888,42888
